2025-08-13 22:21:12,40.8,CHARGING
2025-08-13 22:21:52,40.9,CHARGING
2025-08-13 22:23:13,41.0,CHARGING
2025-08-13 22:24:13,40.9,CHARGING
2025-08-13 22:25:03,41.0,CHARGING
2025-08-13 22:25:44,41.1,CHARGING
2025-08-13 22:26:14,41.0,CHARGING
2025-08-13 22:28:15,41.1,CHARGING
2025-08-13 22:28:25,41.0,CHARGING
2025-08-13 22:29:25,41.1,CHARGING
2025-08-13 22:31:36,41.0,CHARGING
2025-08-13 22:32:46,41.2,CHARGING
2025-08-13 22:33:47,41.1,CHARGING
2025-08-13 22:34:07,41.2,CHARGING
2025-08-13 22:40:49,41.3,CHARGING
2025-08-13 22:42:20,41.4,CHARGING
2025-08-13 22:43:10,41.3,CHARGING
2025-08-13 22:43:20,41.4,CHARGING
2025-08-13 22:44:10,41.5,CHARGING
2025-08-13 22:44:31,41.4,CHARGING
2025-08-13 22:44:41,41.5,CHARGING
2025-08-13 22:45:11,41.4,CHARGING
2025-08-13 22:45:41,41.5,CHARGING
2025-08-13 22:45:51,41.4,CHARGING
2025-08-13 22:46:51,41.2,CHARGING
2025-08-13 22:47:12,41.1,CHARGING
2025-08-13 22:47:52,40.8,CHARGING
2025-08-13 22:48:02,40.7,CHARGING
2025-08-13 22:48:12,40.6,CHARGING
2025-08-13 22:49:02,40.2,CHARGING
2025-08-13 22:49:12,40.1,CHARGING
2025-08-13 22:49:53,39.8,CHARGING
2025-08-13 22:51:13,39.4,CHARGING
2025-08-13 22:52:04,39.2,CHARGING
2025-08-13 22:53:14,39.0,CHARGING
2025-08-13 22:54:04,38.7,CHARGING
2025-08-13 22:54:24,38.8,CHARGING
2025-08-13 22:54:45,38.9,CHARGING
2025-08-13 22:54:55,39.1,CHARGING
2025-08-13 22:55:05,39.0,CHARGING
2025-08-13 22:55:35,38.9,CHARGING
2025-08-13 22:56:45,38.8,CHARGING
2025-08-13 22:57:16,38.9,CHARGING
2025-08-13 22:57:26,38.8,CHARGING
2025-08-13 22:59:16,38.7,CHARGING
2025-08-13 23:00:27,38.8,CHARGING
2025-08-13 23:01:07,38.7,CHARGING
2025-08-13 23:01:27,38.8,CHARGING
2025-08-13 23:04:08,38.7,CHARGING
2025-08-13 23:05:09,38.6,CHARGING
2025-08-13 23:05:29,38.5,CHARGING
2025-08-13 23:07:09,38.4,CHARGING
2025-08-13 23:08:50,38.5,CHARGING
2025-08-13 23:09:10,38.4,CHARGING
2025-08-13 23:09:20,38.5,CHARGING
2025-08-13 23:10:21,38.6,CHARGING
2025-08-13 23:10:31,38.5,CHARGING
2025-08-13 23:11:01,38.6,CHARGING
2025-08-13 23:11:11,38.5,CHARGING
2025-08-13 23:12:12,38.4,CHARGING
2025-08-13 23:13:02,38.2,CHARGING
2025-08-13 23:13:42,38.4,CHARGING
2025-08-13 23:15:43,38.5,CHARGING
